android.webkit:WebViewDatabase:public:java.lang.Object::<init>::0::void::3PP
android.webkit:WebViewDatabase:public:java.lang.Object::getInstance:public,static,synchronized:1:android.content.Context:android.webkit.WebViewDatabase::3PP
android.webkit:WebViewDatabase:public:java.lang.Object::hasUsernamePassword:public:0::boolean::3PP
android.webkit:WebViewDatabase:public:java.lang.Object::clearUsernamePassword:public:0::void::3PP
android.webkit:WebViewDatabase:public:java.lang.Object::hasHttpAuthUsernamePassword:public:0::boolean::3PP
android.webkit:WebViewDatabase:public:java.lang.Object::clearHttpAuthUsernamePassword:public:0::void::3PP
android.webkit:WebViewDatabase:public:java.lang.Object::hasFormData:public:0::boolean::3PP
android.webkit:WebViewDatabase:public:java.lang.Object::clearFormData:public:0::void::3PP
android.webkit:WebViewFactory:public,final:java.lang.Object::<init>:public:0::void::3PP
android.webkit:WebViewFactory:public,final:java.lang.Object::getWebViewProviderClass:public,static:1:java.lang.ClassLoader:java.lang.Class::3PP
android.webkit:WebViewFactory:public,final:java.lang.Object::getUpdateService:public,static:0::android.webkit.IWebViewUpdateService::3PP
android.webkit:WebSettings:public:java.lang.Object::<init>::0::void::3PP
android.webkit:WebSettings:public:java.lang.Object::setNavDump:public:1:boolean:void::3PP
android.webkit:WebSettings:public:java.lang.Object::getNavDump:public:0::boolean::3PP
android.webkit:WebSettings:public:java.lang.Object::setSupportZoom:public:1:boolean:void::3PP
android.webkit:WebSettings:public:java.lang.Object::supportZoom:public:0::boolean::3PP
android.webkit:WebSettings:public:java.lang.Object::setBuiltInZoomControls:public:1:boolean:void::3PP
android.webkit:WebSettings:public:java.lang.Object::getBuiltInZoomControls:public:0::boolean::3PP
android.webkit:WebSettings:public:java.lang.Object::setAllowFileAccess:public:1:boolean:void::3PP
android.webkit:WebSettings:public:java.lang.Object::getAllowFileAccess:public:0::boolean::3PP
android.webkit:WebSettings:public:java.lang.Object::setSaveFormData:public:1:boolean:void::3PP
android.webkit:WebSettings:public:java.lang.Object::getSaveFormData:public:0::boolean::3PP
android.webkit:WebSettings:public:java.lang.Object::setSavePassword:public:1:boolean:void::3PP
android.webkit:WebSettings:public:java.lang.Object::getSavePassword:public:0::boolean::3PP
android.webkit:WebSettings:public:java.lang.Object::setTextSize:public,synchronized:1:android.webkit.WebSettings$TextSize:void::3PP
android.webkit:WebSettings:public:java.lang.Object::getTextSize:public,synchronized:0::android.webkit.WebSettings$TextSize::3PP
