org.checkerframework.checker.builder.qual:CalledMethods:public,abstract,interface::java.lang.annotation.Annotation:value:public,abstract:0::java.lang.String[]::3PP
org.checkerframework.checker.builder.qual:NotCalledMethods:public,abstract,interface::java.lang.annotation.Annotation:value:public,abstract:0::java.lang.String[]::3PP
org.checkerframework.checker.calledmethods.qual:CalledMethods:public,abstract,interface::java.lang.annotation.Annotation:value:public,abstract:0::java.lang.String[]::3PP
org.checkerframework.checker.calledmethods.qual:CalledMethodsPredicate:public,abstract,interface::java.lang.annotation.Annotation:value:public,abstract:0::java.lang.String::3PP
org.checkerframework.checker.calledmethods.qual:EnsuresCalledMethods:public,abstract,interface::java.lang.annotation.Annotation:value:public,abstract:0::java.lang.String[]::3PP
org.checkerframework.checker.calledmethods.qual:EnsuresCalledMethods:public,abstract,interface::java.lang.annotation.Annotation:methods:public,abstract:0::java.lang.String[]::3PP
org.checkerframework.checker.calledmethods.qual:EnsuresCalledMethodsIf$List:public,abstract,interface::java.lang.annotation.Annotation:value:public,abstract:0::org.checkerframework.checker.calledmethods.qual.EnsuresCalledMethodsIf[]::3PP
org.checkerframework.checker.calledmethods.qual:EnsuresCalledMethodsIf:public,abstract,interface::java.lang.annotation.Annotation:expression:public,abstract:0::java.lang.String[]::3PP
org.checkerframework.checker.calledmethods.qual:EnsuresCalledMethodsIf:public,abstract,interface::java.lang.annotation.Annotation:result:public,abstract:0::boolean::3PP
org.checkerframework.checker.calledmethods.qual:EnsuresCalledMethodsIf:public,abstract,interface::java.lang.annotation.Annotation:methods:public,abstract:0::java.lang.String[]::3PP
org.checkerframework.checker.fenum.qual:Fenum:public,abstract,interface::java.lang.annotation.Annotation:value:public,abstract:0::java.lang.String::3PP
org.checkerframework.checker.formatter.qual:ConversionCategory:public,final:java.lang.Enum::values:public,static:0::org.checkerframework.checker.formatter.qual.ConversionCategory[]::3PP
org.checkerframework.checker.formatter.qual:ConversionCategory:public,final:java.lang.Enum::valueOf:public,static:1:java.lang.String:org.checkerframework.checker.formatter.qual.ConversionCategory::3PP
org.checkerframework.checker.formatter.qual:ConversionCategory:public,final:java.lang.Enum::<init>:private,transient:4:java.lang.String,int,java.lang.String,java.lang.Class[]:void::3PP
org.checkerframework.checker.formatter.qual:ConversionCategory:public,final:java.lang.Enum::unwrapPrimitive:private,static:1:java.lang.Class:java.lang.Class::3PP
